song_id,song,artist,total_appearances,reentry_count,avg_gap_days,max_gap_days,avg_popularity,peak_popularity,best_position,album_type,is_explicit,duration_min,total_tracks
STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM) || MAX,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),MAX,31,2,16.0,16,73.32,76,28,album,False,2.89,12
Salty & Sweet || aespa,Salty & Sweet,aespa,1,0,0.0,0,74.0,74,46,single,False,3.36,6
Sandman || Beenzino,Sandman,Beenzino,3,0,0.0,0,42.0,44,38,album,True,2.93,18
Santa Tell Me || Ariana Grande,Santa Tell Me,Ariana Grande,11,0,0.0,0,95.91,96,11,single,False,3.4,1
Saturn || SZA,Saturn,SZA,10,0,0.0,0,89.9,91,43,single,False,3.1,5
Say Less || TAEMIN,Say Less,TAEMIN,1,0,0.0,0,51.0,51,48,single,False,2.59,7
Scenery || V,Scenery,V,12,0,0.0,0,67.42,77,23,single,False,4.9,1
See that? || NMIXX,See that?,NMIXX,24,0,0.0,0,64.62,70,21,single,False,3.05,6
Serendipity - Full Length Edition || BTS,Serendipity - Full Length Edition,BTS,1,0,0.0,0,72.0,72,35,album,False,4.61,26
Set Me Free Pt.2 || Jimin,Set Me Free Pt.2,Jimin,429,0,0.0,0,81.1,87,4,single,True,3.35,1
Set The Tone || aespa,Set The Tone,aespa,5,0,0.0,0,60.8,64,15,album,False,3.38,10
Seven (David Guetta Remix) || Jung Kook & Latto & David Guetta,Seven (David Guetta Remix),Jung Kook & Latto & David Guetta,4,0,0.0,0,44.5,62,23,single,True,2.62,2
Seven (feat. Latto) (Alesso Remix) || Jung Kook & Latto,Seven (feat. Latto) (Alesso Remix),Jung Kook & Latto,8,0,0.0,0,59.5,72,17,single,True,2.71,4
Seven (feat. Latto) (Band Ver.) || Jung Kook & Latto,Seven (feat. Latto) (Band Ver.),Jung Kook & Latto,10,0,0.0,0,74.5,77,16,single,False,3.16,5
Seven (feat. Latto) (Explicit Ver.) || Jung Kook,Seven (feat. Latto) (Explicit Ver.),Jung Kook,385,0,0.0,0,86.24,91,1,album,True,3.06,11
Seven (feat. Latto) (Explicit Ver.) || Jung Kook & Latto,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,109,0,0.0,0,98.3,100,1,single,True,3.07,3
Seven (feat. Latto) (Explicit Ver.) || Jung Kook & Latto & BTS,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto & BTS,2,0,0.0,0,92.0,93,1,single,True,3.07,3
Seven (feat. Latto) (Instrumental) || Jung Kook & Latto,Seven (feat. Latto) (Instrumental),Jung Kook & Latto,20,0,0.0,0,80.2,81,9,single,False,3.07,3
Seven (feat. Latto) (Instrumental) || Jung Kook & Latto & BTS,Seven (feat. Latto) (Instrumental),Jung Kook & Latto & BTS,2,0,0.0,0,78.0,79,12,single,False,3.07,3
Seven (feat. Latto) (Lofi Mix) || Jung Kook & Latto,Seven (feat. Latto) (Lofi Mix),Jung Kook & Latto,2,0,0.0,0,67.0,68,47,single,False,3.35,7
Seven (feat. Latto) (Summer Mix) || Jung Kook & Latto,Seven (feat. Latto) (Summer Mix),Jung Kook & Latto,6,0,0.0,0,72.67,78,12,single,False,3.36,5
Sexy In The Air || TAEMIN,Sexy In The Air,TAEMIN,11,0,0.0,0,55.36,65,27,single,False,3.25,7
She Smiled || DAY6,She Smiled,DAY6,5,0,0.0,0,53.0,56,27,album,False,3.38,8
"Shh.. (Feat. HYEIN, WONSUN JOE & Special Narr. Patti Kim) || IU","Shh.. (Feat. HYEIN, WONSUN JOE & Special Narr. Patti Kim)",IU,4,0,0.0,0,58.0,58,19,single,False,3.78,5
Shoong! (feat. LISA of BLACKPINK) || TAEYANG,Shoong! (feat. LISA of BLACKPINK),TAEYANG,10,0,0.0,0,78.9,79,40,album,False,3.42,6
Shopper || IU,Shopper,IU,18,0,0.0,0,69.0,74,15,single,False,3.6,5
Shot Glass of Tears || Jung Kook,Shot Glass of Tears,Jung Kook,45,2,36.0,62,82.96,86,13,album,False,2.79,11
Shxtty Game || DAY6,Shxtty Game,DAY6,3,0,0.0,0,50.0,53,42,album,False,3.16,8
Siren || RIIZE,Siren,RIIZE,32,0,0.0,0,65.44,68,8,single,False,2.47,1
Skrr (feat. GISELLE) || HAON,Skrr (feat. GISELLE),HAON,5,0,0.0,0,55.4,58,30,single,False,3.65,1
Slime You Out (feat. SZA) || Drake & SZA,Slime You Out (feat. SZA),Drake & SZA,2,0,0.0,0,37.5,75,37,single,True,5.17,1
Slow Dance (feat. Sofia Carson) || Jimin,Slow Dance (feat. Sofia Carson),Jimin,129,0,0.0,0,76.02,80,6,album,False,3.14,7
Slow Dancing (FRNK Remix) || V,Slow Dancing (FRNK Remix),V,2,0,0.0,0,0.0,0,44,single,False,2.83,2
Slow Dancing (Piano Ver.) || V,Slow Dancing (Piano Ver.),V,60,1,54.0,54,85.53,87,13,single,False,3.13,6
Slow Dancing || V,Slow Dancing,V,235,0,0.0,0,90.42,96,4,single,False,3.12,6
Small girl (feat. D.O.) || Lee Young Ji,Small girl (feat. D.O.),Lee Young Ji,93,0,0.0,0,73.28,77,4,single,False,3.16,6
Smart || LE SSERAFIM,Smart,LE SSERAFIM,118,0,0.0,0,77.31,87,9,single,False,2.77,5
Smeraldo Garden Marching Band (feat. Loco) || Jimin,Smeraldo Garden Marching Band (feat. Loco),Jimin,129,0,0.0,0,75.64,80,3,album,False,3.05,7
Smeraldo Garden Marching Band (feat. Loco) || Jimin & Loco,Smeraldo Garden Marching Band (feat. Loco),Jimin & Loco,20,0,0.0,0,89.5,93,2,single,False,3.05,1
"Smoke (Prod. Dynamicduo, Padi) || Various Artists","Smoke (Prod. Dynamicduo, Padi)",Various Artists,46,0,0.0,0,71.09,78,18,single,False,3.49,4
Smoothie || NCT DREAM,Smoothie,NCT DREAM,11,0,0.0,0,67.27,71,22,single,False,3.13,6
Snooze (Acoustic) (feat. Justin Bieber) || SZA & Justin Bieber,Snooze (Acoustic) (feat. Justin Bieber),SZA & Justin Bieber,1,0,0.0,0,0.0,0,43,single,True,3.17,1
Snow Flower (feat. Peakboy) || V,Snow Flower (feat. Peakboy),V,12,0,0.0,0,67.75,77,25,single,False,3.82,1
Snowman || Sia,Snowman,Sia,10,0,0.0,0,94.0,94,14,album,False,2.76,13
"So Long, London || Taylor Swift","So Long, London",Taylor Swift,2,0,0.0,0,81.5,82,44,album,False,4.38,16
Somebody || D.O.,Somebody,D.O.,3,0,0.0,0,76.0,76,47,single,False,2.65,7
Somebody || Jung Kook,Somebody,Jung Kook,63,2,22.0,35,82.48,87,11,album,False,2.81,11
Soñar (Breaker) || NMIXX,Soñar (Breaker),NMIXX,1,0,0.0,0,58.0,58,46,album,False,2.88,7
Spark - WINTER Solo || aespa,Spark - WINTER Solo,aespa,1,0,0.0,0,64.0,64,44,single,False,3.34,4
Spicy || aespa,Spicy,aespa,120,0,0.0,0,83.17,85,3,single,False,3.28,6
Spicy || aespa & Nitepunk,Spicy,aespa & Nitepunk,1,0,0.0,0,0.0,0,44,single,False,3.28,2
Spring Snow || 10CM,Spring Snow,10CM,22,0,0.0,0,74.32,77,30,single,False,3.36,2
"St. Chroma (feat. Daniel Caesar) || Tyler, The Creator",St. Chroma (feat. Daniel Caesar),"Tyler, The Creator",2,0,0.0,0,81.0,83,30,album,True,3.28,14
Standing Next to You (USHER Remix) || Jung Kook & USHER,Standing Next to You (USHER Remix),Jung Kook & USHER,15,0,0.0,0,82.87,83,21,single,False,3.58,1
Standing Next to You (Usher Remix) || Jung Kook & USHER,Standing Next to You (Usher Remix),Jung Kook & USHER,57,0,0.0,0,79.18,83,15,single,False,3.58,1
Standing Next to You - Sped Up - Remix || Beat Record,Standing Next to You - Sped Up - Remix,Beat Record,1,0,0.0,0,0.0,0,8,album,True,3.52,10
Standing Next to You || Jung Kook,Standing Next to You,Jung Kook,384,0,0.0,0,91.59,98,3,album,False,3.43,11
Stay Alive (Prod. SUGA of BTS) || Jung Kook,Stay Alive (Prod. SUGA of BTS),Jung Kook,13,1,25.0,25,82.31,83,34,single,False,3.52,1
Stay With Me (Feat. Skinny Brown) || ASH ISLAND,Stay With Me (Feat. Skinny Brown),ASH ISLAND,3,0,0.0,0,49.0,52,26,single,False,2.87,1
Steady || NCT WISH,Steady,NCT WISH,5,0,0.0,0,53.6,59,25,album,False,2.99,7
"Steal The Show - From ""Elemental"" || Lauv","Steal The Show - From ""Elemental""",Lauv,105,0,0.0,0,76.62,79,8,single,False,3.2,1
Sticky || KISS OF LIFE,Sticky,KISS OF LIFE,109,0,0.0,0,79.6,82,6,single,False,2.62,2
Still With You || Jung Kook,Still With You,Jung Kook,109,0,0.0,0,86.29,91,8,single,False,4.0,1
Stinky Kiss (Intro) || Beenzino,Stinky Kiss (Intro),Beenzino,2,0,0.0,0,43.5,46,31,album,True,2.79,18
Sudden Shower || ECLIPSE,Sudden Shower,ECLIPSE,77,0,0.0,0,77.01,79,26,single,False,3.88,8
Sugarcoat (NATTY Solo) || KISS OF LIFE,Sugarcoat (NATTY Solo),KISS OF LIFE,17,0,0.0,0,73.65,74,26,single,False,3.0,6
Summer (Feat. BE’O) || Paul Blanco,Summer (Feat. BE’O),Paul Blanco,23,0,0.0,0,66.91,68,44,single,True,3.33,1
Sunflower - Spider-Man: Into the Spider-Verse || Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,23,1,64.0,64,88.09,89,31,album,False,2.63,17
Super Bowl || Stray Kids,Super Bowl,Stray Kids,1,0,0.0,0,69.0,69,50,album,False,3.05,12
Super Lady || (G)I-DLE,Super Lady,(G)I-DLE,14,0,0.0,0,78.07,82,32,album,False,2.54,8
Super Shy || NewJeans,Super Shy,NewJeans,409,1,25.0,25,87.42,95,1,single,False,2.58,2
Super Tuna || Jin,Super Tuna,Jin,8,0,0.0,0,83.62,84,24,single,False,1.91,1
Super || SEVENTEEN,Super,SEVENTEEN,79,0,0.0,0,87.54,88,13,single,False,3.34,6
Supernatural (Instrumental) || NewJeans,Supernatural (Instrumental),NewJeans,6,0,0.0,0,45.5,59,17,single,False,3.18,4
Supernatural || NewJeans,Supernatural,NewJeans,157,0,0.0,0,79.71,83,1,single,False,3.18,4
Supernova - Japanese Version || KANGDANIEL,Supernova - Japanese Version,KANGDANIEL,10,0,0.0,0,58.6,61,38,single,False,3.47,1
Supernova || aespa,Supernova,aespa,194,0,0.0,0,71.55,81,1,single,False,2.98,1
Supernova || aespa & Grimes & Flava D,Supernova,aespa & Grimes & Flava D,1,0,0.0,0,0.0,0,17,single,False,2.98,6
Supersonic || fromis_9,Supersonic,fromis_9,105,0,0.0,0,71.06,73,10,single,False,2.9,3
Swan Song || LE SSERAFIM,Swan Song,LE SSERAFIM,24,0,0.0,0,77.38,80,15,single,False,2.62,5
Sweet Night || V,Sweet Night,V,23,0,0.0,0,79.91,81,31,single,False,3.57,2
Sweet Venom || ENHYPEN,Sweet Venom,ENHYPEN,1,0,0.0,0,0.0,0,50,album,False,2.48,7
T.B.H || QWER,T.B.H,QWER,155,2,16.0,22,61.31,65,10,single,False,2.93,7
TALKING || Kanye West & Ty Dolla $ign,TALKING,Kanye West & Ty Dolla $ign,1,0,0.0,0,78.0,78,26,album,True,3.09,16
THANK GOD || Travis Scott,THANK GOD,Travis Scott,2,0,0.0,0,42.0,84,21,album,True,3.08,19
TIME MOVING SLOW || ¥$ & Kanye West & Ty Dolla $ign,TIME MOVING SLOW,¥$ & Kanye West & Ty Dolla $ign,1,0,0.0,0,0.0,0,44,album,True,2.66,16
TOO MUCH || The Kid LAROI,TOO MUCH,The Kid LAROI,1,0,0.0,0,35.0,35,49,album,True,3.4,20
TOO MUCH || The Kid LAROI & Jung Kook & Central Cee,TOO MUCH,The Kid LAROI & Jung Kook & Central Cee,21,0,0.0,0,86.81,92,3,single,True,3.4,1
TOPLINE (Feat. Tiger JK) || Stray Kids,TOPLINE (Feat. Tiger JK),Stray Kids,1,0,0.0,0,71.0,71,49,album,False,3.39,12
Take Two || BTS,Take Two,BTS,155,0,0.0,0,89.32,96,5,single,False,3.83,1
Talk Saxy || RIIZE,Talk Saxy,RIIZE,22,2,30.0,34,63.77,70,26,single,False,3.18,1
Taste || Sabrina Carpenter,Taste,Sabrina Carpenter,25,0,0.0,0,93.0,96,29,album,False,2.62,12
Teddy Bear || STAYC,Teddy Bear,STAYC,13,0,0.0,0,73.92,74,42,single,False,3.16,2
That's What I Like || Bruno Mars,That's What I Like,Bruno Mars,5,1,508.0,508,87.0,87,38,album,False,3.44,9
The Astronaut || JIN,The Astronaut,JIN,1,0,0.0,0,79.0,79,50,single,False,4.71,1
The Astronaut || Jin,The Astronaut,Jin,6,0,0.0,0,82.5,83,27,single,False,4.71,1
The Breakup Anthem || Ebstar,The Breakup Anthem,Ebstar,1,0,0.0,0,1.0,1,45,album,False,3.11,40
The First Snow || EXO,The First Snow,EXO,15,0,0.0,0,71.33,73,19,single,False,3.46,6
The Planet || BTS,The Planet,BTS,41,2,10.0,12,87.51,89,18,single,False,2.97,1
The Tortured Poets Department || Taylor Swift,The Tortured Poets Department,Taylor Swift,3,0,0.0,0,83.0,84,29,album,True,4.88,16
The Unknown Sea || TAEMIN,The Unknown Sea,TAEMIN,1,0,0.0,0,51.0,51,45,single,False,3.28,7
Thirsty || aespa,Thirsty,aespa,47,0,0.0,0,76.85,77,17,single,False,3.22,6
Tick-Tack || ILLIT,Tick-Tack,ILLIT,2,0,0.0,0,73.5,74,49,single,False,2.16,5
Time of Our Life -Japanese ver.- - Japanese ver. || DAY6,Time of Our Life -Japanese ver.- - Japanese ver.,DAY6,102,4,35.5,72,55.38,57,25,single,False,3.43,4
Timeless (with Playboi Carti) || The Weeknd & Playboi Carti,Timeless (with Playboi Carti),The Weeknd & Playboi Carti,12,0,0.0,0,86.92,90,4,single,True,4.27,1
To. X || TAEYEON,To. X,TAEYEON,156,0,0.0,0,74.78,77,12,single,False,2.84,6
Too Sad to Dance || Jung Kook,Too Sad to Dance,Jung Kook,44,2,42.0,68,81.91,86,10,album,False,2.93,11
Touch || KATSEYE,Touch,KATSEYE,78,0,0.0,0,83.56,86,16,single,False,2.16,1
Travel Again (Feat. Cautious Clay) || Beenzino,Travel Again (Feat. Cautious Clay),Beenzino,10,0,0.0,0,51.7,56,12,album,True,4.28,18
Trippy (Feat. Lance Skiiiwalker) || Beenzino,Trippy (Feat. Lance Skiiiwalker),Beenzino,2,0,0.0,0,41.0,44,39,album,True,4.62,18
Trust in me || Lim Young Woong,Trust in me,Lim Young Woong,25,0,0.0,0,57.8,59,42,single,False,4.05,2
Type Shit || Future & Metro Boomin,Type Shit,Future & Metro Boomin,1,0,0.0,0,0.0,0,48,album,True,3.8,17
UNFORGIVEN (feat. Nile Rodgers) || LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM,103,0,0.0,0,87.78,89,2,album,False,3.04,13
UNLOVE (prod. HONNE) || Zion.T,UNLOVE (prod. HONNE),Zion.T,1,0,0.0,0,48.0,48,45,album,False,3.0,10
UP - KARINA Solo || aespa,UP - KARINA Solo,aespa,48,0,0.0,0,79.75,82,4,single,False,2.78,4
Underneath the Tree || Kelly Clarkson,Underneath the Tree,Kelly Clarkson,4,0,0.0,0,86.0,86,18,album,False,3.83,14
V (Peace) (feat. AKMU) || Zion.T,V (Peace) (feat. AKMU),Zion.T,4,0,0.0,0,55.5,57,36,album,False,2.48,10
VIBE (feat. Jimin of BTS) || TAEYANG,VIBE (feat. Jimin of BTS),TAEYANG,69,1,98.0,98,70.32,72,28,album,False,2.93,6
Vancouver 2 || BIG Naughty,Vancouver 2,BIG Naughty,17,0,0.0,0,49.65,60,8,single,False,3.37,1
Vancouver || BIG Naughty,Vancouver,BIG Naughty,9,1,101.0,101,58.56,59,33,single,False,3.6,2
WAY 4 LUV || PLAVE,WAY 4 LUV,PLAVE,12,1,55.0,55,59.17,61,41,single,False,3.66,6
Walk || NCT 127,Walk,NCT 127,10,0,0.0,0,62.1,66,27,album,False,3.2,11
Warmth || Lim Young Woong,Warmth,Lim Young Woong,195,0,0.0,0,62.72,66,11,single,False,3.92,2
Water || Tyla,Water,Tyla,2,0,0.0,0,93.0,93,42,single,False,3.34,1
We got so much || LE SSERAFIM,We got so much,LE SSERAFIM,4,0,0.0,0,68.75,70,25,single,False,2.76,5
Welcome To MY World (feat. nævis) || aespa,Welcome To MY World (feat. nævis),aespa,8,0,0.0,0,77.0,77,35,single,False,3.45,1
Welcome to the Show || DAY6,Welcome to the Show,DAY6,97,2,76.5,141,59.68,67,22,album,False,3.62,7
Well…? || YANGHONGWON,Well…?,YANGHONGWON,3,0,0.0,0,40.0,43,32,album,False,2.35,8
What The Hell || E SENS,What The Hell,E SENS,1,0,0.0,0,37.0,37,41,album,False,2.53,13
Whiplash || aespa,Whiplash,aespa,36,0,0.0,0,76.31,80,3,single,False,3.05,6
Who (Acoustic Remix) || Jimin,Who (Acoustic Remix),Jimin,97,1,24.0,24,63.88,67,18,album,False,3.07,10
Who (Beautiful Mind Remix) || Jimin,Who (Beautiful Mind Remix),Jimin,78,1,30.0,30,63.14,66,20,album,False,2.97,10
Who (Funky Remix) || Jimin,Who (Funky Remix),Jimin,82,1,29.0,29,63.2,66,23,album,False,3.14,10
Who (Instrumental) || Jimin,Who (Instrumental),Jimin,90,1,29.0,29,62.69,66,17,album,False,2.85,10
Who (Rock Remix) || Jimin,Who (Rock Remix),Jimin,101,2,11.0,14,64.33,68,16,album,False,2.87,10
Who (Shibuyakei Remix) || Jimin,Who (Shibuyakei Remix),Jimin,89,1,30.0,30,63.52,67,20,album,False,2.78,10
Who || Jimin,Who,Jimin,129,0,0.0,0,92.8,95,1,album,False,2.85,7
Why? || PLAVE,Why?,PLAVE,5,0,0.0,0,54.2,55,34,single,False,2.46,1
Wife || (G)I-DLE,Wife,(G)I-DLE,38,0,0.0,0,72.26,78,20,single,False,2.02,1
Winter Bear || V,Winter Bear,V,12,0,0.0,0,68.67,78,22,single,False,2.91,1
With you || Jimin & HA SUNG WOON,With you,Jimin & HA SUNG WOON,22,2,110.0,201,76.05,77,20,single,False,3.37,2
XO (Only If You Say Yes) || ENHYPEN,XO (Only If You Say Yes),ENHYPEN,5,0,0.0,0,72.2,76,40,album,False,3.14,9
"Yes or No (Feat. HUH YUNJIN of LE SSERAFIM, Crush) || GroovyRoom","Yes or No (Feat. HUH YUNJIN of LE SSERAFIM, Crush)",GroovyRoom,13,0,0.0,0,64.77,70,16,single,False,2.99,1
"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush) || GroovyRoom & HUH YUNJIN","Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",GroovyRoom & HUH YUNJIN,54,0,0.0,0,73.31,75,14,single,False,2.99,1
Yes or No || Jung Kook,Yes or No,Jung Kook,181,0,0.0,0,85.66,90,7,album,False,2.46,11
You & Me (Coachella ver.) || JENNIE,You & Me (Coachella ver.),JENNIE,3,0,0.0,0,50.0,76,4,single,False,3.0,2
You & Me || JENNIE,You & Me,JENNIE,63,2,15.5,18,80.92,83,4,single,False,2.99,2
You Were Beautiful || DAY6,You Were Beautiful,DAY6,60,2,84.0,149,64.67,67,26,album,False,4.72,14
Young Man || HYUKOH & 落日飛車 Sunset Rollercoaster,Young Man,HYUKOH & 落日飛車 Sunset Rollercoaster,9,0,0.0,0,47.89,55,13,single,False,4.29,1
bye || Ariana Grande,bye,Ariana Grande,5,0,0.0,0,83.0,87,34,album,False,2.75,13
don't wanna break up again || Ariana Grande,don't wanna break up again,Ariana Grande,1,0,0.0,0,84.0,84,49,album,True,2.9,13
double take || Dhruv,double take,Dhruv,31,1,10.0,10,82.1,83,30,album,False,2.86,8
eternal sunshine || Ariana Grande,eternal sunshine,Ariana Grande,4,0,0.0,0,77.25,85,40,album,False,3.5,13
euphoria || Kendrick Lamar,euphoria,Kendrick Lamar,3,0,0.0,0,81.0,89,42,single,True,6.39,1
greedy || Tate McRae,greedy,Tate McRae,9,0,0.0,0,94.89,96,45,single,True,2.2,1
i don't know (with HUH YUNJIN of LE SSERAFIM) || j-hope,i don't know (with HUH YUNJIN of LE SSERAFIM),j-hope,1,0,0.0,0,65.0,65,46,single,False,3.05,6
i like the way you kiss me || Artemas,i like the way you kiss me,Artemas,2,0,0.0,0,98.0,98,42,single,False,2.38,1
i wonder... (with Jung Kook of BTS) || j-hope,i wonder... (with Jung Kook of BTS),j-hope,14,0,0.0,0,77.43,81,21,single,False,2.73,6
lock / unlock (with benny blanco & Nile Rodgers) || j-hope,lock / unlock (with benny blanco & Nile Rodgers),j-hope,1,0,0.0,0,65.0,65,49,single,False,3.03,6
luther (with sza) || Kendrick Lamar,luther (with sza),Kendrick Lamar,3,0,0.0,0,58.0,64,20,album,False,2.96,12
number one girl || ROSÉ,number one girl,ROSÉ,4,0,0.0,0,76.75,80,8,single,False,3.61,2
plot twist || TWS,plot twist,TWS,131,1,8.0,8,75.34,78,8,single,False,2.54,5
squabble up || Kendrick Lamar,squabble up,Kendrick Lamar,3,0,0.0,0,83.67,86,26,album,True,2.63,12
vampire || Olivia Rodrigo,vampire,Olivia Rodrigo,38,0,0.0,0,96.5,99,21,single,True,3.66,1
wacced out murals || Kendrick Lamar,wacced out murals,Kendrick Lamar,1,0,0.0,0,81.0,81,38,album,True,5.28,12
we can't be friends (wait for your love) || Ariana Grande,we can't be friends (wait for your love),Ariana Grande,59,0,0.0,0,93.66,96,15,album,False,3.81,13
wherever u r (ft. V of BTS) || UMI & V,wherever u r (ft. V of BTS),UMI & V,70,0,0.0,0,86.1,90,14,single,False,2.55,1
"yes, and? || Ariana Grande","yes, and?",Ariana Grande,43,1,20.0,20,92.47,97,13,single,True,3.58,1
アイドル || YOASOBI,アイドル,YOASOBI,118,1,19.0,19,89.27,92,7,single,False,3.55,1
地球儀 - Spinning Globe || Kenshi Yonezu,地球儀 - Spinning Globe,Kenshi Yonezu,2,0,0.0,0,76.0,76,48,single,False,4.56,1
愛を伝えたいだとか || Aimyon,愛を伝えたいだとか,Aimyon,34,0,0.0,0,69.44,70,32,album,False,3.92,11
踊り子 || Vaundy,踊り子,Vaundy,85,0,0.0,0,70.51,71,14,album,False,3.82,35
青い珊瑚礁 || Seiko Matsuda,青い珊瑚礁,Seiko Matsuda,11,0,0.0,0,52.82,54,30,album,False,3.67,36
녹아내려요 Melt Down || DAY6,녹아내려요 Melt Down,DAY6,2,0,0.0,0,55.0,55,30,single,False,2.76,8
"무제(無題) (Untitled, 2014) || G-DRAGON","무제(無題) (Untitled, 2014)",G-DRAGON,2,1,22.0,22,59.5,61,43,single,False,3.71,5
예뻤어 || DAY6,예뻤어,DAY6,2,0,0.0,0,49.0,49,43,album,False,4.72,14
한 페이지가 될 수 있게 || DAY6,한 페이지가 될 수 있게,DAY6,2,0,0.0,0,52.0,52,35,single,False,3.43,6
